ProductID,ProductName,Category,Price,UnitsSold,Date,StoreLocation,PromotionApplied,Revenue
P006,Sports Bottle,Accessories,79.75,9,2024-03-06,Delhi,No,717.75
P007,Fitness Tracker,Electronics,21.01,7,2024-03-06,Delhi,No,147.07
P008,Gym Gloves,Accessories,136.45,10,2024-03-06,Delhi,No,1364.5
P009,Whey Protein,Health,104.39,6,2024-03-06,Bangalore,Yes,626.34
P010,Massage Gun,Electronics,177.83,6,2024-03-06,Delhi,Yes,1066.98
P001,Energy Drink,Beverages,187.38,1,2024-03-07,Bangalore,Yes,187.38
P002,Protein Bar,Snacks,173.4,3,2024-03-07,Delhi,Yes,520.2
P003,Multivitamin,Health,90.09,9,2024-03-07,Mumbai,No,810.81
P004,Yoga Mat,Fitness,151.41,7,2024-03-07,Kolkata,Yes,1059.87
P005,Running Shoes,Apparel,84.83,8,2024-03-07,Mumbai,No,678.64
P006,Sports Bottle,Accessories,194.38,4,2024-03-07,Bangalore,Yes,777.52
P007,Fitness Tracker,Electronics,141.93,10,2024-03-07,Mumbai,Yes,1419.3
P008,Gym Gloves,Accessories,162.08,9,2024-03-07,Mumbai,Yes,1458.72
P009,Whey Protein,Health,118.05,4,2024-03-07,Mumbai,Yes,472.2
P010,Massage Gun,Electronics,125.75,0,2024-03-07,Delhi,No,0.0
P001,Energy Drink,Beverages,135.78,5,2024-03-08,Delhi,No,678.9
P002,Protein Bar,Snacks,80.88,4,2024-03-08,Delhi,Yes,323.52
P003,Multivitamin,Health,24.7,7,2024-03-08,Delhi,No,172.9
P004,Yoga Mat,Fitness,61.95,8,2024-03-08,Delhi,No,495.6
P005,Running Shoes,Apparel,155.41,2,2024-03-08,Bangalore,No,310.82
P006,Sports Bottle,Accessories,189.31,7,2024-03-08,Delhi,No,1325.17
P007,Fitness Tracker,Electronics,84.78,10,2024-03-08,Kolkata,No,847.8
P008,Gym Gloves,Accessories,59.09,6,2024-03-08,Bangalore,No,354.54
P009,Whey Protein,Health,82.26,4,2024-03-08,Bangalore,Yes,329.04
P010,Massage Gun,Electronics,87.79,7,2024-03-08,Kolkata,No,614.53
P001,Energy Drink,Beverages,140.31,3,2024-03-09,Mumbai,Yes,420.93
P002,Protein Bar,Snacks,27.91,5,2024-03-09,Bangalore,Yes,139.55
P003,Multivitamin,Health,50.08,8,2024-03-09,Mumbai,Yes,400.64
P004,Yoga Mat,Fitness,140.52,4,2024-03-09,Bangalore,Yes,562.08
P005,Running Shoes,Apparel,53.64,4,2024-03-09,Mumbai,Yes,214.56
P006,Sports Bottle,Accessories,74.25,6,2024-03-09,Bangalore,No,445.5
P007,Fitness Tracker,Electronics,184.61,14,2024-03-09,Bangalore,No,2584.54
P008,Gym Gloves,Accessories,74.07,9,2024-03-09,Delhi,Yes,666.63
P009,Whey Protein,Health,39.78,3,2024-03-09,Mumbai,Yes,119.34
P010,Massage Gun,Electronics,182.5,1,2024-03-09,Bangalore,Yes,182.5
P001,Energy Drink,Beverages,40.32,9,2024-03-10,Kolkata,Yes,362.88
P002,Protein Bar,Snacks,127.43,13,2024-03-10,Kolkata,Yes,1656.59
P003,Multivitamin,Health,181.44,7,2024-03-10,Kolkata,No,1270.08
P004,Yoga Mat,Fitness,113.26,9,2024-03-10,Delhi,No,1019.34
P005,Running Shoes,Apparel,102.85,3,2024-03-10,Delhi,No,308.55
P006,Sports Bottle,Accessories,27.71,5,2024-03-10,Mumbai,No,138.55
P007,Fitness Tracker,Electronics,37.02,6,2024-03-10,Mumbai,Yes,222.12
P008,Gym Gloves,Accessories,188.73,10,2024-03-10,Kolkata,No,1887.3
P009,Whey Protein,Health,158.27,2,2024-03-10,Bangalore,Yes,316.54
P010,Massage Gun,Electronics,49.12,0,2024-03-10,Delhi,No,0.0
P001,Energy Drink,Beverages,129.02,2,2024-03-11,Mumbai,Yes,258.04
P002,Protein Bar,Snacks,178.59,4,2024-03-11,Kolkata,Yes,714.36
P003,Multivitamin,Health,156.06,1,2024-03-11,Kolkata,Yes,156.06
P004,Yoga Mat,Fitness,138.07,4,2024-03-11,Delhi,No,552.28
P005,Running Shoes,Apparel,146.92,9,2024-03-11,Kolkata,Yes,1322.28
P006,Sports Bottle,Accessories,176.96,17,2024-03-11,Delhi,Yes,3008.32
P007,Fitness Tracker,Electronics,181.81,0,2024-03-11,Bangalore,No,0.0
P008,Gym Gloves,Accessories,109.06,8,2024-03-11,Kolkata,No,872.48
P009,Whey Protein,Health,120.76,10,2024-03-11,Delhi,Yes,1207.6
P010,Massage Gun,Electronics,86.48,6,2024-03-11,Mumbai,No,518.88
P001,Energy Drink,Beverages,61.69,10,2024-03-12,Delhi,No,616.9
P002,Protein Bar,Snacks,53.52,7,2024-03-12,Mumbai,Yes,374.64
P003,Multivitamin,Health,41.01,9,2024-03-12,Kolkata,Yes,369.09
P004,Yoga Mat,Fitness,22.21,2,2024-03-12,Kolkata,No,44.42
P005,Running Shoes,Apparel,188.05,7,2024-03-12,Bangalore,Yes,1316.35
P006,Sports Bottle,Accessories,22.68,3,2024-03-12,Kolkata,Yes,68.04
P007,Fitness Tracker,Electronics,45.52,3,2024-03-12,Bangalore,Yes,136.56
P008,Gym Gloves,Accessories,134.59,6,2024-03-12,Bangalore,No,807.54
P009,Whey Protein,Health,82.22,6,2024-03-12,Kolkata,No,493.32
P010,Massage Gun,Electronics,106.11,3,2024-03-12,Mumbai,Yes,318.33
P001,Energy Drink,Beverages,123.16,5,2024-03-13,Mumbai,Yes,615.8
P002,Protein Bar,Snacks,77.33,3,2024-03-13,Bangalore,No,231.99
P003,Multivitamin,Health,75.32,8,2024-03-13,Delhi,Yes,602.56
P004,Yoga Mat,Fitness,171.59,4,2024-03-13,Kolkata,No,686.36
P005,Running Shoes,Apparel,16.57,1,2024-03-13,Bangalore,No,16.57
P006,Sports Bottle,Accessories,78.19,12,2024-03-13,Delhi,No,938.28
P007,Fitness Tracker,Electronics,137.83,9,2024-03-13,Delhi,Yes,1240.47
P008,Gym Gloves,Accessories,118.6,5,2024-03-13,Kolkata,Yes,593.0
P009,Whey Protein,Health,84.98,1,2024-03-13,Mumbai,No,84.98
P010,Massage Gun,Electronics,22.88,3,2024-03-13,Kolkata,No,68.64
P001,Energy Drink,Beverages,82.96,6,2024-03-14,Bangalore,No,497.76
P002,Protein Bar,Snacks,156.59,8,2024-03-14,Kolkata,No,1252.72
P003,Multivitamin,Health,117.9,8,2024-03-14,Mumbai,No,943.2
P004,Yoga Mat,Fitness,22.65,3,2024-03-14,Delhi,No,67.95
P005,Running Shoes,Apparel,75.24,13,2024-03-14,Mumbai,Yes,978.12
P006,Sports Bottle,Accessories,115.63,6,2024-03-14,Mumbai,Yes,693.78
P007,Fitness Tracker,Electronics,29.18,1,2024-03-14,Delhi,No,29.18
P008,Gym Gloves,Accessories,153.49,13,2024-03-14,Bangalore,No,1995.37
P009,Whey Protein,Health,19.3,6,2024-03-14,Kolkata,Yes,115.8
P010,Massage Gun,Electronics,11.9,2,2024-03-14,Mumbai,No,23.8
P001,Energy Drink,Beverages,151.63,1,2024-03-15,Kolkata,No,151.63
P002,Protein Bar,Snacks,133.46,8,2024-03-15,Bangalore,No,1067.68
P003,Multivitamin,Health,196.55,13,2024-03-15,Bangalore,No,2555.15
P004,Yoga Mat,Fitness,184.32,3,2024-03-15,Mumbai,Yes,552.96
P005,Running Shoes,Apparel,30.99,1,2024-03-15,Kolkata,Yes,30.99
P006,Sports Bottle,Accessories,156.12,4,2024-03-15,Bangalore,No,624.48
P007,Fitness Tracker,Electronics,98.86,3,2024-03-15,Mumbai,Yes,296.58
P008,Gym Gloves,Accessories,68.43,6,2024-03-15,Bangalore,No,410.58
P009,Whey Protein,Health,37.4,5,2024-03-15,Kolkata,No,187.0
P010,Massage Gun,Electronics,191.32,9,2024-03-15,Mumbai,Yes,1721.88
P001,Energy Drink,Beverages,155.83,2,2024-03-16,Mumbai,Yes,311.66
P002,Protein Bar,Snacks,97.47,1,2024-03-16,Mumbai,No,97.47
P003,Multivitamin,Health,99.98,14,2024-03-16,Delhi,Yes,1399.72
P004,Yoga Mat,Fitness,188.2,4,2024-03-16,Mumbai,Yes,752.8
P005,Running Shoes,Apparel,59.88,10,2024-03-16,Bangalore,No,598.8
P006,Sports Bottle,Accessories,166.53,3,2024-03-16,Kolkata,Yes,499.59
P007,Fitness Tracker,Electronics,22.05,3,2024-03-16,Kolkata,No,66.15
P008,Gym Gloves,Accessories,147.28,14,2024-03-16,Bangalore,Yes,2061.92
P009,Whey Protein,Health,181.01,3,2024-03-16,Delhi,Yes,543.03
P010,Massage Gun,Electronics,154.09,9,2024-03-16,Mumbai,Yes,1386.81
P001,Energy Drink,Beverages,97.82,11,2024-03-17,Kolkata,Yes,1076.02
P002,Protein Bar,Snacks,24.88,8,2024-03-17,Mumbai,Yes,199.04
P003,Multivitamin,Health,52.04,9,2024-03-17,Mumbai,No,468.36
P004,Yoga Mat,Fitness,104.57,3,2024-03-17,Kolkata,No,313.71
P005,Running Shoes,Apparel,99.26,3,2024-03-17,Kolkata,Yes,297.78
P006,Sports Bottle,Accessories,85.61,7,2024-03-17,Kolkata,No,599.27
P007,Fitness Tracker,Electronics,85.45,7,2024-03-17,Bangalore,Yes,598.15
P008,Gym Gloves,Accessories,192.03,1,2024-03-17,Kolkata,No,192.03
P009,Whey Protein,Health,159.04,2,2024-03-17,Kolkata,Yes,318.08
P010,Massage Gun,Electronics,191.9,16,2024-03-17,Kolkata,No,3070.4
P001,Energy Drink,Beverages,24.2,9,2024-03-18,Kolkata,No,217.8
P002,Protein Bar,Snacks,50.49,12,2024-03-18,Delhi,Yes,605.88
P003,Multivitamin,Health,34.48,10,2024-03-18,Delhi,No,344.8
P004,Yoga Mat,Fitness,26.23,4,2024-03-18,Mumbai,Yes,104.92
P005,Running Shoes,Apparel,199.66,4,2024-03-18,Delhi,No,798.64
P006,Sports Bottle,Accessories,42.24,6,2024-03-18,Kolkata,Yes,253.44
P007,Fitness Tracker,Electronics,18.59,9,2024-03-18,Delhi,No,167.31
P008,Gym Gloves,Accessories,19.9,10,2024-03-18,Bangalore,Yes,199.0
P009,Whey Protein,Health,163.54,8,2024-03-18,Mumbai,Yes,1308.32
P010,Massage Gun,Electronics,30.59,10,2024-03-18,Delhi,Yes,305.9
P001,Energy Drink,Beverages,62.93,7,2024-03-19,Bangalore,No,440.51
P002,Protein Bar,Snacks,58.77,10,2024-03-19,Mumbai,No,587.7
P003,Multivitamin,Health,66.81,5,2024-03-19,Kolkata,Yes,334.05
P004,Yoga Mat,Fitness,128.28,3,2024-03-19,Bangalore,No,384.84
P005,Running Shoes,Apparel,138.36,11,2024-03-19,Kolkata,No,1521.96
P006,Sports Bottle,Accessories,124.96,2,2024-03-19,Delhi,Yes,249.92
P007,Fitness Tracker,Electronics,152.48,1,2024-03-19,Bangalore,No,152.48
P008,Gym Gloves,Accessories,55.76,4,2024-03-19,Bangalore,Yes,223.04
P009,Whey Protein,Health,26.9,0,2024-03-19,Mumbai,Yes,0.0
P010,Massage Gun,Electronics,12.2,5,2024-03-19,Kolkata,Yes,61.0
P001,Energy Drink,Beverages,82.95,0,2024-03-20,Mumbai,Yes,0.0
P002,Protein Bar,Snacks,110.27,15,2024-03-20,Mumbai,No,1654.05
P003,Multivitamin,Health,142.76,7,2024-03-20,Bangalore,Yes,999.32
P004,Yoga Mat,Fitness,169.94,2,2024-03-20,Delhi,Yes,339.88
P005,Running Shoes,Apparel,116.88,2,2024-03-20,Delhi,Yes,233.76
P006,Sports Bottle,Accessories,119.82,5,2024-03-20,Mumbai,Yes,599.1
P007,Fitness Tracker,Electronics,152.25,2,2024-03-20,Bangalore,No,304.5
P008,Gym Gloves,Accessories,28.46,3,2024-03-20,Kolkata,No,85.38
P009,Whey Protein,Health,27.23,3,2024-03-20,Delhi,No,81.69
P010,Massage Gun,Electronics,113.15,1,2024-03-20,Bangalore,No,113.15
P001,Energy Drink,Beverages,32.78,8,2024-03-21,Mumbai,No,262.24
P002,Protein Bar,Snacks,196.95,4,2024-03-21,Mumbai,Yes,787.8
P003,Multivitamin,Health,134.13,6,2024-03-21,Mumbai,No,804.78
P004,Yoga Mat,Fitness,193.56,3,2024-03-21,Bangalore,Yes,580.68
P005,Running Shoes,Apparel,86.63,9,2024-03-21,Bangalore,No,779.67
P006,Sports Bottle,Accessories,186.97,3,2024-03-21,Kolkata,Yes,560.91
P007,Fitness Tracker,Electronics,126.13,9,2024-03-21,Mumbai,Yes,1135.17
P008,Gym Gloves,Accessories,61.87,5,2024-03-21,Kolkata,Yes,309.35
P009,Whey Protein,Health,87.24,6,2024-03-21,Bangalore,No,523.44
P010,Massage Gun,Electronics,178.45,9,2024-03-21,Delhi,No,1606.05
P001,Energy Drink,Beverages,37.42,9,2024-03-22,Delhi,Yes,336.78
P002,Protein Bar,Snacks,120.8,4,2024-03-22,Kolkata,Yes,483.2
P003,Multivitamin,Health,18.73,9,2024-03-22,Mumbai,No,168.57
P004,Yoga Mat,Fitness,178.38,3,2024-03-22,Mumbai,Yes,535.14
P005,Running Shoes,Apparel,164.43,8,2024-03-22,Kolkata,Yes,1315.44
P006,Sports Bottle,Accessories,198.96,12,2024-03-22,Bangalore,Yes,2387.52
P007,Fitness Tracker,Electronics,38.79,8,2024-03-22,Bangalore,Yes,310.32
P008,Gym Gloves,Accessories,98.09,6,2024-03-22,Kolkata,No,588.54
P009,Whey Protein,Health,192.21,10,2024-03-22,Mumbai,No,1922.1
P010,Massage Gun,Electronics,115.67,0,2024-03-22,Bangalore,Yes,0.0
P001,Energy Drink,Beverages,170.32,6,2024-03-23,Delhi,Yes,1021.92
P002,Protein Bar,Snacks,145.06,9,2024-03-23,Bangalore,Yes,1305.54
P003,Multivitamin,Health,42.01,12,2024-03-23,Mumbai,No,504.12
P004,Yoga Mat,Fitness,35.54,6,2024-03-23,Kolkata,No,213.24
P005,Running Shoes,Apparel,104.46,12,2024-03-23,Kolkata,No,1253.52
P006,Sports Bottle,Accessories,137.88,3,2024-03-23,Kolkata,Yes,413.64
P007,Fitness Tracker,Electronics,105.25,13,2024-03-23,Kolkata,Yes,1368.25
P008,Gym Gloves,Accessories,62.08,10,2024-03-23,Bangalore,No,620.8
P009,Whey Protein,Health,115.85,7,2024-03-23,Bangalore,No,810.95
P010,Massage Gun,Electronics,196.17,8,2024-03-23,Mumbai,Yes,1569.36
P001,Energy Drink,Beverages,119.33,3,2024-03-24,Delhi,Yes,357.99
P002,Protein Bar,Snacks,117.17,2,2024-03-24,Kolkata,No,234.34
P003,Multivitamin,Health,169.73,11,2024-03-24,Kolkata,Yes,1867.03
P004,Yoga Mat,Fitness,185.14,10,2024-03-24,Delhi,Yes,1851.4
P005,Running Shoes,Apparel,17.6,9,2024-03-24,Delhi,Yes,158.4
P006,Sports Bottle,Accessories,13.8,3,2024-03-24,Mumbai,No,41.4
P007,Fitness Tracker,Electronics,95.31,9,2024-03-24,Kolkata,Yes,857.79
P008,Gym Gloves,Accessories,93.37,4,2024-03-24,Delhi,No,373.48
P009,Whey Protein,Health,72.15,14,2024-03-24,Bangalore,No,1010.1
P010,Massage Gun,Electronics,180.15,8,2024-03-24,Kolkata,Yes,1441.2
P001,Energy Drink,Beverages,184.93,8,2024-03-25,Bangalore,No,1479.44
P002,Protein Bar,Snacks,129.95,4,2024-03-25,Mumbai,Yes,519.8
P003,Multivitamin,Health,174.16,6,2024-03-25,Bangalore,No,1044.96
P004,Yoga Mat,Fitness,69.6,5,2024-03-25,Bangalore,No,348.0
P005,Running Shoes,Apparel,157.37,7,2024-03-25,Bangalore,No,1101.59
P006,Sports Bottle,Accessories,97.63,4,2024-03-25,Mumbai,Yes,390.52
P007,Fitness Tracker,Electronics,198.76,10,2024-03-25,Mumbai,No,1987.6
P008,Gym Gloves,Accessories,37.75,4,2024-03-25,Bangalore,Yes,151.0
P009,Whey Protein,Health,82.77,5,2024-03-25,Bangalore,Yes,413.85
P010,Massage Gun,Electronics,12.97,5,2024-03-25,Bangalore,Yes,64.85
P001,Energy Drink,Beverages,24.32,5,2024-03-26,Kolkata,No,121.6
P002,Protein Bar,Snacks,19.73,9,2024-03-26,Bangalore,No,177.57
P003,Multivitamin,Health,171.87,2,2024-03-26,Kolkata,No,343.74
P004,Yoga Mat,Fitness,13.53,18,2024-03-26,Mumbai,Yes,243.54
P005,Running Shoes,Apparel,30.28,3,2024-03-26,Bangalore,Yes,90.84
P006,Sports Bottle,Accessories,74.8,5,2024-03-26,Kolkata,Yes,374.0
P007,Fitness Tracker,Electronics,19.14,3,2024-03-26,Kolkata,Yes,57.42
P008,Gym Gloves,Accessories,53.46,3,2024-03-26,Mumbai,Yes,160.38
P009,Whey Protein,Health,153.66,2,2024-03-26,Delhi,Yes,307.32
P010,Massage Gun,Electronics,105.35,2,2024-03-26,Delhi,No,210.7
P001,Energy Drink,Beverages,133.68,5,2024-03-27,Bangalore,No,668.4
P002,Protein Bar,Snacks,39.04,2,2024-03-27,Delhi,No,78.08
P003,Multivitamin,Health,147.17,9,2024-03-27,Delhi,No,1324.53
P004,Yoga Mat,Fitness,79.48,3,2024-03-27,Kolkata,Yes,238.44
P005,Running Shoes,Apparel,198.57,5,2024-03-27,Delhi,Yes,992.85
P006,Sports Bottle,Accessories,87.9,8,2024-03-27,Mumbai,No,703.2
P007,Fitness Tracker,Electronics,19.37,2,2024-03-27,Bangalore,Yes,38.74
P008,Gym Gloves,Accessories,39.35,10,2024-03-27,Bangalore,Yes,393.5
P009,Whey Protein,Health,183.88,7,2024-03-27,Delhi,Yes,1287.16
P010,Massage Gun,Electronics,194.13,1,2024-03-27,Mumbai,Yes,194.13
P001,Energy Drink,Beverages,113.89,7,2024-03-28,Delhi,Yes,797.23
P002,Protein Bar,Snacks,94.26,0,2024-03-28,Mumbai,Yes,0.0
P003,Multivitamin,Health,16.66,1,2024-03-28,Bangalore,No,16.66
P004,Yoga Mat,Fitness,46.23,2,2024-03-28,Bangalore,No,92.46
P005,Running Shoes,Apparel,129.73,5,2024-03-28,Delhi,Yes,648.65
P006,Sports Bottle,Accessories,38.36,5,2024-03-28,Delhi,No,191.8
P007,Fitness Tracker,Electronics,93.98,5,2024-03-28,Kolkata,No,469.9
P008,Gym Gloves,Accessories,106.49,3,2024-03-28,Delhi,No,319.47
P009,Whey Protein,Health,53.27,1,2024-03-28,Kolkata,Yes,53.27
P010,Massage Gun,Electronics,79.43,5,2024-03-28,Kolkata,No,397.15
P001,Energy Drink,Beverages,54.62,4,2024-03-29,Kolkata,No,218.48
P002,Protein Bar,Snacks,22.03,5,2024-03-29,Mumbai,Yes,110.15
P003,Multivitamin,Health,182.65,1,2024-03-29,Kolkata,No,182.65
P004,Yoga Mat,Fitness,35.44,13,2024-03-29,Kolkata,Yes,460.72
P005,Running Shoes,Apparel,169.61,7,2024-03-29,Delhi,No,1187.27
P006,Sports Bottle,Accessories,133.35,13,2024-03-29,Kolkata,No,1733.55
P007,Fitness Tracker,Electronics,113.55,6,2024-03-29,Delhi,Yes,681.3
P008,Gym Gloves,Accessories,109.51,8,2024-03-29,Bangalore,Yes,876.08
P009,Whey Protein,Health,172.59,7,2024-03-29,Kolkata,Yes,1208.13
P010,Massage Gun,Electronics,20.37,12,2024-03-29,Mumbai,No,244.44
P001,Energy Drink,Beverages,116.63,9,2024-03-30,Mumbai,Yes,1049.67
P002,Protein Bar,Snacks,84.82,2,2024-03-30,Kolkata,No,169.64
P003,Multivitamin,Health,47.48,9,2024-03-30,Kolkata,No,427.32
P004,Yoga Mat,Fitness,170.38,3,2024-03-30,Delhi,Yes,511.14
P005,Running Shoes,Apparel,128.55,1,2024-03-30,Delhi,No,128.55
P006,Sports Bottle,Accessories,104.91,14,2024-03-30,Kolkata,Yes,1468.74
P007,Fitness Tracker,Electronics,187.71,3,2024-03-30,Kolkata,Yes,563.13
P008,Gym Gloves,Accessories,109.16,7,2024-03-30,Bangalore,No,764.12
P009,Whey Protein,Health,141.93,6,2024-03-30,Mumbai,No,851.58
P010,Massage Gun,Electronics,48.11,3,2024-03-30,Delhi,Yes,144.33
P001,Energy Drink,Beverages,37.66,5,2024-03-31,Kolkata,No,188.3
P002,Protein Bar,Snacks,180.97,7,2024-03-31,Delhi,No,1266.79
P003,Multivitamin,Health,155.98,5,2024-03-31,Bangalore,Yes,779.9
P004,Yoga Mat,Fitness,72.58,9,2024-03-31,Mumbai,No,653.22
P005,Running Shoes,Apparel,68.45,8,2024-03-31,Delhi,Yes,547.6
P006,Sports Bottle,Accessories,175.75,11,2024-03-31,Mumbai,No,1933.25
P007,Fitness Tracker,Electronics,73.2,2,2024-03-31,Delhi,No,146.4
P008,Gym Gloves,Accessories,30.57,3,2024-03-31,Bangalore,Yes,91.71
P009,Whey Protein,Health,139.01,4,2024-03-31,Kolkata,No,556.04
P010,Massage Gun,Electronics,175.31,3,2024-03-31,Delhi,No,525.93
P001,Energy Drink,Beverages,42.05,2,2024-04-01,Delhi,No,84.1
P002,Protein Bar,Snacks,52.88,5,2024-04-01,Mumbai,Yes,264.4
P003,Multivitamin,Health,164.27,7,2024-04-01,Bangalore,No,1149.89
P004,Yoga Mat,Fitness,154.07,10,2024-04-01,Bangalore,No,1540.7
P005,Running Shoes,Apparel,22.09,3,2024-04-01,Mumbai,Yes,66.27
P006,Sports Bottle,Accessories,178.86,2,2024-04-01,Kolkata,No,357.72
P007,Fitness Tracker,Electronics,11.55,3,2024-04-01,Delhi,No,34.65
P008,Gym Gloves,Accessories,164.43,13,2024-04-01,Kolkata,No,2137.59
P009,Whey Protein,Health,177.55,4,2024-04-01,Delhi,No,710.2
P010,Massage Gun,Electronics,160.44,2,2024-04-01,Delhi,No,320.88
P001,Energy Drink,Beverages,85.99,3,2024-04-02,Mumbai,No,257.97
P002,Protein Bar,Snacks,130.11,12,2024-04-02,Mumbai,No,1561.32
P003,Multivitamin,Health,191.16,7,2024-04-02,Delhi,No,1338.12
P004,Yoga Mat,Fitness,70.28,13,2024-04-02,Kolkata,Yes,913.64
P005,Running Shoes,Apparel,90.78,8,2024-04-02,Bangalore,No,726.24
P006,Sports Bottle,Accessories,42.88,7,2024-04-02,Bangalore,No,300.16
P007,Fitness Tracker,Electronics,41.67,3,2024-04-02,Delhi,No,125.01
P008,Gym Gloves,Accessories,105.7,4,2024-04-02,Mumbai,No,422.8
P009,Whey Protein,Health,129.65,5,2024-04-02,Kolkata,No,648.25
P010,Massage Gun,Electronics,88.79,9,2024-04-02,Bangalore,Yes,799.11
P001,Energy Drink,Beverages,120.04,3,2024-04-03,Kolkata,No,360.12
P002,Protein Bar,Snacks,11.52,0,2024-04-03,Delhi,Yes,0.0
P003,Multivitamin,Health,111.33,9,2024-04-03,Kolkata,Yes,1001.97
P004,Yoga Mat,Fitness,172.6,1,2024-04-03,Kolkata,Yes,172.6
P005,Running Shoes,Apparel,192.98,3,2024-04-03,Kolkata,No,578.94
P006,Sports Bottle,Accessories,159.57,7,2024-04-03,Bangalore,No,1116.99
P007,Fitness Tracker,Electronics,196.71,3,2024-04-03,Bangalore,No,590.13
P008,Gym Gloves,Accessories,89.13,2,2024-04-03,Delhi,No,178.26
P009,Whey Protein,Health,41.46,2,2024-04-03,Bangalore,Yes,82.92
P010,Massage Gun,Electronics,17.42,6,2024-04-03,Delhi,Yes,104.52
P001,Energy Drink,Beverages,15.74,8,2024-04-04,Delhi,Yes,125.92
P002,Protein Bar,Snacks,139.48,5,2024-04-04,Bangalore,No,697.4
P003,Multivitamin,Health,59.96,8,2024-04-04,Delhi,Yes,479.68
P004,Yoga Mat,Fitness,192.56,3,2024-04-04,Mumbai,Yes,577.68
P005,Running Shoes,Apparel,23.12,5,2024-04-04,Mumbai,No,115.6
P006,Sports Bottle,Accessories,174.71,4,2024-04-04,Delhi,No,698.84
P007,Fitness Tracker,Electronics,58.32,0,2024-04-04,Bangalore,No,0.0
P008,Gym Gloves,Accessories,130.2,4,2024-04-04,Bangalore,Yes,520.8
P009,Whey Protein,Health,124.7,8,2024-04-04,Mumbai,No,997.6
P010,Massage Gun,Electronics,87.53,7,2024-04-04,Delhi,Yes,612.71
P001,Energy Drink,Beverages,136.99,2,2024-04-05,Delhi,No,273.98
P002,Protein Bar,Snacks,53.01,5,2024-04-05,Mumbai,No,265.05
P003,Multivitamin,Health,137.12,7,2024-04-05,Bangalore,Yes,959.84
P004,Yoga Mat,Fitness,107.84,9,2024-04-05,Mumbai,No,970.56
P005,Running Shoes,Apparel,186.25,6,2024-04-05,Kolkata,No,1117.5
P006,Sports Bottle,Accessories,103.44,11,2024-04-05,Mumbai,Yes,1137.84
P007,Fitness Tracker,Electronics,130.53,4,2024-04-05,Mumbai,Yes,522.12
P008,Gym Gloves,Accessories,197.48,5,2024-04-05,Delhi,No,987.4
P009,Whey Protein,Health,191.17,0,2024-04-05,Kolkata,No,0.0
P010,Massage Gun,Electronics,166.38,3,2024-04-05,Mumbai,No,499.14
P001,Energy Drink,Beverages,90.05,4,2024-04-06,Bangalore,Yes,360.2
P002,Protein Bar,Snacks,103.13,5,2024-04-06,Kolkata,No,515.65
P003,Multivitamin,Health,163.47,3,2024-04-06,Mumbai,No,490.41
P004,Yoga Mat,Fitness,20.04,7,2024-04-06,Bangalore,Yes,140.28
P005,Running Shoes,Apparel,70.19,5,2024-04-06,Kolkata,No,350.95
P006,Sports Bottle,Accessories,164.84,5,2024-04-06,Bangalore,No,824.2
P007,Fitness Tracker,Electronics,53.98,10,2024-04-06,Kolkata,No,539.8
P008,Gym Gloves,Accessories,148.85,6,2024-04-06,Kolkata,No,893.1
P009,Whey Protein,Health,102.77,6,2024-04-06,Mumbai,No,616.62
P010,Massage Gun,Electronics,89.44,9,2024-04-06,Kolkata,No,804.96
P001,Energy Drink,Beverages,38.38,6,2024-04-07,Kolkata,No,230.28
P002,Protein Bar,Snacks,29.88,5,2024-04-07,Kolkata,No,149.4
P003,Multivitamin,Health,146.93,4,2024-04-07,Bangalore,No,587.72
P004,Yoga Mat,Fitness,96.77,9,2024-04-07,Mumbai,Yes,870.93
P005,Running Shoes,Apparel,126.73,3,2024-04-07,Kolkata,Yes,380.19
P006,Sports Bottle,Accessories,142.62,6,2024-04-07,Delhi,No,855.72
P007,Fitness Tracker,Electronics,169.1,12,2024-04-07,Mumbai,Yes,2029.2
P008,Gym Gloves,Accessories,144.59,5,2024-04-07,Mumbai,No,722.95
P009,Whey Protein,Health,58.19,7,2024-04-07,Bangalore,Yes,407.33
P010,Massage Gun,Electronics,45.58,8,2024-04-07,Delhi,Yes,364.64
P001,Energy Drink,Beverages,34.84,1,2024-04-08,Kolkata,Yes,34.84
P002,Protein Bar,Snacks,119.54,6,2024-04-08,Mumbai,No,717.24
P003,Multivitamin,Health,80.62,5,2024-04-08,Bangalore,No,403.1
P004,Yoga Mat,Fitness,56.77,2,2024-04-08,Delhi,No,113.54
P005,Running Shoes,Apparel,155.55,11,2024-04-08,Bangalore,No,1711.05
P006,Sports Bottle,Accessories,65.33,17,2024-04-08,Delhi,Yes,1110.61
P007,Fitness Tracker,Electronics,92.73,0,2024-04-08,Delhi,No,0.0
P008,Gym Gloves,Accessories,71.65,3,2024-04-08,Mumbai,No,214.95
P009,Whey Protein,Health,131.39,6,2024-04-08,Kolkata,Yes,788.34
P010,Massage Gun,Electronics,84.85,13,2024-04-08,Mumbai,Yes,1103.05
P001,Energy Drink,Beverages,132.34,3,2024-04-09,Kolkata,No,397.02
P002,Protein Bar,Snacks,174.11,1,2024-04-09,Bangalore,No,174.11
P003,Multivitamin,Health,136.35,3,2024-04-09,Kolkata,No,409.05
P004,Yoga Mat,Fitness,106.5,7,2024-04-09,Bangalore,No,745.5
P005,Running Shoes,Apparel,124.22,6,2024-04-09,Bangalore,Yes,745.32
